Timestamp;DSOay;DSOay;DSOaz;DSOgx;DSOgy;DSOgz;W12ax;W12ay;W12az;MDLmx;MDLmy;MDLmz
1982054783;12;222;723;70;140;9870;208;-25;937;-867;847;-90
1982610979;-21;228;839;140;-70;7420;208;-25;1045;-862;846;-76
1983167167;-21;231;992;210;0;6790;231;-26;1045;-862;846;-76
1983723367;-28;231;992;210;0;6790;211;-5;1011;-859;841;-78
1984279575;-39;222;1012;140;70;7420;211;-5;1011;-859;841;-78
1984835757;-39;222;1012;140;-140;8400;253;-9;1030;-856;829;-66
1985391957;-24;259;947;420;-140;8400;248;-43;997;-862;841;-61
1985948149;-9;248;926;0;140;7840;248;-43;997;-862;841;-61
1986504339;-9;248;926;0;140;7840;284;-46;1001;-862;829;-52
1987060543;17;310;1023;280;-140;6580;284;-46;1001;-859;831;-58
1987616741;17;310;1003;-140;210;4130;306;-70;1017;-859;831;-58
1988172945;20;320;1003;-140;210;4130;281;-53;1017;-859;835;-66
1988729141;11;287;1013;140;140;2170;281;-53;1017;-861;834;-64
1989285335;11;287;1013;140;140;2170;313;-45;1013;-861;834;-64
1989841529;4;316;1021;70;70;1330;313;-45;1005;-859;825;-58
1990397731;3;293;1016;210;0;490;271;-49;1005;-859;825;-58
1990953907;3;293;1016;210;0;490;347;-38;1016;-849;829;-51
1991510113;-8;355;1026;350;0;0;347;-38;1016;-867;828;-57
1992066317;-8;355;1026;-70;210;140;301;-33;1013;-867;828;-57
1992622495;-13;302;1014;-70;210;140;32;-36;1000;-853;832;-63
1993178693;-2;33;1008;210;0;490;32;-36;1000;-858;838;-49
1993734893;-2;33;1008;210;0;490;163;-35;1023;-858;838;-49
1994291093;-9;182;1027;910;-210;420;163;-35;1023;-855;823;-52
1994847293;-28;372;1017;490;-140;-210;356;-12;1011;-855;823;-61
1995403487;-28;372;1017;490;-140;-210;367;-24;1041;-864;834;-61
1995959685;-21;378;1040;0;70;-1260;367;-24;1041;-861;835;-60
1996515887;-21;378;1040;-420;420;-700;340;-19;983;-861;835;-60
1997072069;-26;346;996;-420;420;-700;340;-19;1038;-859;837;-63
1997628269;-10;334;1033;420;-70;1750;316;-43;1038;-868;826;-63
1998184473;-10;334;1033;420;-70;1750;322;-39;988;-868;826;-63
1998740661;-9;327;1002;0;0;4410;322;-39;988;-850;843;-72
1999296857;-3;311;1024;350;-70;5880;303;-39;1029;-862;838;-63
1999853049;-3;311;1024;350;-70;5880;224;-51;1007;-862;838;-63
2000409253;0;254;951;70;70;6510;224;-51;1007;-853;828;-63
2000965455;0;254;951;280;-70;6090;255;-30;995;-853;828;-63
2001521643;-2;250;878;280;-70;6090;255;-30;995;-865;841;-75
2002077837;26;237;915;210;-140;5320;225;-66;1023;-871;843;-85
2002634031;26;237;915;210;-140;5320;257;-53;952;-871;843;-85
2003190237;11;251;768;280;-140;4550;257;-53;952;-870;850;-91
2003746427;11;246;719;350;-70;3430;228;-81;1057;-864;838;-97
2004302627;34;246;719;350;-70;3430;228;-81;967;-864;838;-97
2004858811;26;251;673;70;140;910;233;-70;967;-867;856;-111
2005415011;26;251;673;70;140;-1820;153;-58;1011;-865;843;-117
2005971205;20;182;823;-70;0;-1820;153;-58;1011;-865;843;-117
2006527409;15;112;625;420;-70;-2940;118;-46;918;-864;858;-120
2007083591;15;112;625;420;-70;-2940;37;-55;1003;-864;858;-120
2007639795;8;60;721;560;-350;-3220;37;-55;1003;-868;849;-132
2008195991;8;60;721;560;-350;-1960;56;-30;969;-874;844;-148
2008752185;-5;62;683;560;-350;-1960;56;-30;969;-874;844;-148
2009308375;26;66;657;700;-770;-2660;53;-79;967;-873;849;-160
2009864583;26;66;657;700;-770;-2660;32;-43;926;-877;846;-171
2010420767;5;46;474;210;70;-3640;32;-43;926;-877;846;-171
2010976979;-12;22;599;630;-350;-3990;13;-32;986;-876;834;-195
2011533169;-12;22;599;630;-350;-3990;13;-32;888;-876;834;-195
2012089373;-32;-2;588;210;-140;-3640;11;4;888;-871;834;-208
2012645565;-32;-2;588;-210;350;-3850;-89;-5;990;-879;828;-217
2013201761;-37;-43;689;-210;350;-3850;-89;-5;990;-879;828;-217
2013757951;-42;-72;733;-350;350;-4130;-75;-19;906;-882;817;-235
2014314149;-42;-72;733;-350;350;-4130;-54;4;943;-885;807;-247
2014870345;-24;-55;570;-280;210;-4480;-54;4;943;-885;807;-247
2015426531;-20;-50;509;140;70;-4130;-49;-20;858;-885;795;-267
2015982743;-20;-50;509;140;70;-4130;-49;-20;858;-888;780;-270
2016538923;0;-15;511;420;-140;-3570;-28;-45;933;-888;780;-270
2017095135;0;-15;511;560;-350;-4340;-5;-61;994;-891;757;-277
2017651323;-1;-2;670;560;-350;-4340;-5;-61;994;-891;757;-277
2018207531;7;-39;367;560;-280;-5040;-26;-21;808;-897;742;-282
2018763707;7;-39;367;560;-280;-5040;-26;-21;1030;-903;727;-291
2019319913;-5;-39;796;70;70;-5390;-79;-30;1030;-903;727;-291
2019876099;-19;-48;511;-420;280;-5950;-76;-20;949;-906;709;-292
2020432315;-19;-48;511;-420;280;-5950;-76;-20;949;-906;682;-280
2020988501;-23;-108;734;-700;700;-5250;-98;1;987;-906;682;-280
2021544705;-23;-108;734;280;0;-3640;-145;-47;1049;-900;658;-273
2022100893;-25;-123;833;280;0;-3640;-145;-47;1049;-900;648;-273
2022657087;7;-198;783;210;-70;-1750;-198;-47;988;-915;648;-273
2023213289;7;-198;783;210;-70;-1750;-198;-47;988;-916;633;-256
2023769481;12;-188;717;700;-420;-910;-219;-52;968;-916;633;-256
2024325673;12;-223;755;210;210;-1610;-234;-58;965;-931;613;-253
2024881863;29;-223;755;210;210;-1610;-234;-58;965;-922;618;-237
2025438079;23;-197;735;-70;280;-3990;-195;-56;1044;-922;618;-237
2025994273;23;-197;735;-70;280;-6090;-195;-56;1001;-936;606;-226
2026550467;24;-210;780;70;140;-6090;-208;-73;1001;-934;591;-205
2027106655;25;-191;719;700;-560;-7910;-174;-52;988;-934;591;-205
2027662849;25;-191;719;700;-560;-7910;-174;-52;988;-945;573;-202
2028219039;13;-226;934;490;-280;-8050;-284;-39;1006;-945;573;-202
2028775243;13;-226;934;840;-630;-6650;-263;-40;1031;-954;574;-183
2029331439;-7;-264;971;840;-630;-6650;-263;-40;1031;-945;580;-174
2029887637;8;-281;995;700;-1190;-5250;-308;-57;999;-945;580;-174
2030443833;8;-281;995;700;-1190;-5250;-308;-57;999;-952;570;-171
2031000037;8;-349;1013;0;490;-4200;-357;-37;1009;-958;564;-156
2031556233;-4;-333;1015;-280;700;-2730;-343;-39;1018;-958;564;-156
2032112411;-4;-333;1015;-280;700;-2730;-343;-39;1018;-955;550;-145
2032668621;14;-368;1031;-210;630;-1120;-384;-52;998;-972;567;-142
2033224811;14;-368;1031;-560;490;-350;-384;-52;1030;-972;567;-142
2033781017;15;-364;1027;-560;490;-350;-350;-50;1030;-966;565;-148
2034337201;23;-303;1000;-210;490;490;-215;-57;1018;-966;565;-148
2034893391;23;-303;1000;-210;490;490;-215;-57;1018;-967;561;-142
2035449593;6;-35;1031;70;70;560;-48;-46;1007;-966;568;-145
2036005793;-10;-125;1013;-910;630;770;-193;-26;1011;-966;568;-145
2036561987;-10;-125;1013;-910;630;770;-193;-26;1011;-966;576;-139
2037118181;-17;-268;1013;-420;210;2380;-312;-29;1006;-966;559;-142
2037674387;-17;-268;1013;280;-70;5670;-312;-29;1006;-966;559;-142
2038230583;-15;-326;1009;280;-70;5670;-328;-25;1002;-958;559;-151
2038786779;-3;-295;1029;630;-350;8330;-287;-53;1010;-958;555;-168
2039342969;-3;-295;1029;630;-350;8330;-287;-53;1010;-958;555;-168
2039899173;36;-267;1008;700;-490;8890;-258;-60;1017;-957;562;-171
2040455369;20;-251;1010;630;-70;7700;-258;-60;1025;-957;562;-171
2041011565;20;-251;1010;630;-70;7700;-245;-61;1025;-960;568;-180
2041567747;15;-261;1026;210;140;6720;-297;-49;987;-939;570;-178
2042123949;15;-261;1026;210;70;5180;-297;-49;987;-939;570;-178
2042680143;22;-298;1035;350;70;5180;-284;-58;1037;-942;577;-205
2043236351;30;-260;987;490;-210;3150;-281;-59;1013;-931;583;-210
2043792537;30;-260;987;490;-210;3150;-281;-59;1013;-931;583;-210
2044348723;27;-280;946;350;70;-280;-298;-71;968;-927;591;-232
2044904931;27;-280;1001;420;-210;-2800;-298;-71;968;-927;591;-243
2045461131;26;-244;1001;420;-210;-2800;-172;-43;1042;-925;592;-243
2046017311;20;-172;873;490;-420;-4970;-193;-44;1009;-921;609;-247
2046573517;20;-172;873;490;-420;-6720;-193;-44;1009;-921;609;-247
2047129709;-8;-162;823;840;-700;-6720;-181;-43;985;-916;619;-267
2047685917;0;-176;682;70;-210;-6580;-181;-43;968;-915;637;-262
2048242095;0;-176;682;70;-210;-6580;-155;-33;968;-915;637;-262
2048798299;0;-120;882;-210;770;-6230;-103;-42;1011;-913;652;-289
2049354507;0;-120;882;-1050;1400;-5810;-103;-42;1011;-909;678;-277
2049910697;-12;-122;516;-1050;1400;-5810;-124;-37;945;-909;678;-277
2050466897;0;-82;680;630;-630;-3430;-79;-39;1018;-900;694;-285
2051023083;0;-82;680;630;-630;-3430;-79;-39;1018;-900;694;-285
2051579285;19;-50;768;1400;-1400;-3640;-56;-58;937;-894;714;-286
2052135475;17;-62;758;350;-280;-5180;-56;-58;937;-895;738;-291
2052691677;17;-62;758;350;-280;-5180;-62;-49;934;-895;738;-291
2053247879;5;-64;372;-280;840;-5880;-69;-38;915;-895;750;-279
2053804073;5;-64;372;210;140;-5180;-69;-38;915;-889;762;-270
2054360267;-12;-36;643;210;140;-5180;-43;-55;879;-889;762;-270
2054916447;-3;-2;340;350;-490;-3360;-43;-55;925;-886;784;-262
2055472661;-3;-2;340;350;-490;-3360;10;-16;925;-885;796;-246
2056028839;-17;1;542;70;140;-910;13;-37;1022;-885;796;-246
2056585035;-13;47;744;-910;1260;1540;13;-37;1022;-879;817;-229
2057141243;-13;47;744;-910;1260;1540;45;-37;961;-879;817;-229
2057697437;-3;63;710;-350;700;4480;63;-43;987;-873;820;-234
2058253631;-3;63;710;700;-420;6580;63;-43;987;-882;826;-210
2058809833;10;79;632;700;-420;6580;52;-73;1054;-882;826;-210
2059366035;16;65;748;350;350;5950;52;-73;1054;-877;846;-202
2059922211;16;65;748;350;350;5950;118;-40;1000;-871;850;-187
2060478421;8;112;1005;0;140;4480;102;-49;959;-871;850;-187
2061034611;3;136;929;0;210;4340;102;-49;959;-874;850;-171
2061590817;3;136;929;0;210;4340;138;-45;1053;-874;850;-171
2062147005;-19;117;805;70;140;5810;138;-45;954;-871;847;-171
2062703209;-19;117;805;70;210;7630;121;-1;954;-867;852;-156
2063259397;-38;157;563;-70;210;7630;114;-14;956;-867;852;-156
2063815591;-36;115;847;140;140;8960;114;-14;956;-873;859;-147
2064371787;-36;115;847;140;140;8960;166;-9;1026;-868;852;-130
2064927981;-35;192;983;630;-140;9800;179;-6;999;-868;852;-130
2065484181;-35;192;873;70;140;8330;179;-6;999;-861;850;-123
2066040385;-25;185;873;70;140;8330;188;-19;994;-856;856;-118
2066596577;-8;224;1029;770;-350;7490;188;-19;994;-856;856;-118
2067152767;-8;224;1029;770;-350;7140;206;-45;1057;-861;849;-115
2067708973;-5;200;995;70;0;7140;178;-30;1002;-861;849;-115
2068265151;-9;168;1008;280;-70;8260;178;-30;1002;-861;844;-111
2068821365;-9;168;1008;280;-70;8260;193;-18;1008;-864;855;-105
2069377559;-26;210;1013;560;-280;8330;193;-18;1003;-864;855;-105
2069933751;-26;210;1013;420;-140;7840;172;-13;1003;-870;841;-102
2070489945;-35;186;1025;420;-140;7840;176;-3;1013;-861;847;-102
2071046131;-40;191;1007;770;-770;8050;176;-3;1013;-861;847;-102
2071602345;-40;191;1007;770;-770;8050;196;-33;1032;-867;838;-90
2072158523;-7;182;1022;350;-490;9940;146;-27;992;-867;843;-90
2072714719;-20;163;1006;70;0;10430;146;-27;992;-868;843;-90
2073270923;-20;163;1006;70;0;10430;178;-35;1026;-862;849;-90
2073827127;0;171;1023;-560;770;10570;178;-35;1026;-862;849;-90
2074383325;0;171;1023;-490;700;10360;153;-35;1029;-865;841;-93
2074939523;-9;174;1030;-490;700;10360;142;-49;995;-868;849;-78
2075495699;10;151;1012;-70;0;9450;142;-49;995;-868;849;-78
2076051895;10;151;1012;-70;0;9450;151;-38;1005;-865;834;-84
2076608099;1;158;1011;-70;140;7770;151;-38;1029;-867;847;-82
2077164293;41;195;1033;700;-560;6160;182;-80;1029;-867;847;-82
2077720483;41;195;1033;700;-560;6160;133;-63;998;-859;847;-79
2078276699;18;131;1006;210;-210;4760;133;-63;998;-859;847;-79
2078832887;18;131;1006;490;-210;4340;72;-40;1014;-874;835;-81
2079389091;-3;78;1024;490;-210;4340;37;-54;1020;-868;840;-79
2079945275;22;40;1024;980;-980;4480;37;-54;1020;-868;840;-79
2080501477;22;40;1024;980;-980;4480;22;-81;995;-867;846;-79
2081057669;42;30;1003;420;-350;3010;22;-81;995;-877;841;-73
2081613869;11;6;1024;-560;1120;1050;2;-52;1020;-877;841;-73
2082170065;11;6;1024;-560;1120;1050;-16;-30;1007;-868;837;-88
2082726247;-8;-8;1021;-840;1050;560;-16;-30;1007;-880;838;-82
2083282461;-8;-8;1021;-840;-70;490;-5;-42;1017;-880;838;-82
2083838639;2;2;1021;280;-70;490;-5;-42;1009;-865;840;-81
2084394835;0;-1;1016;-70;70;560;-8;-38;1009;-865;840;-81
2084951039;0;-1;1016;-70;70;560;-5;-41;1017;-861;838;-81
2085507237;0;3;1021;70;0;560;-5;-41;1017;-865;847;-76
2086063431;0;3;1018;-140;140;490;3;-42;1011;-865;847;-76
2086619619;0;11;1018;-140;140;490;4;-40;1013;-868;846;-82
2087175835;1;11;1018;-210;210;490;4;-40;1013;-859;843;-79
2087732029;1;11;1018;-210;210;490;-4;-40;1008;-859;843;-79
2088288221;0;3;1018;-210;280;420;-4;-40;1008;-864;841;-78
2088844411;0;-2;1018;-210;210;350;-10;-40;1014;-864;835;-81
2089400605;0;-2;1018;-210;210;350;-14;-39;1013;-862;835;-81
2089956809;0;-8;1017;-140;210;420;-14;-39;1013;-861;837;-76
2090512999;0;-8;1017;-70;140;420;-10;-37;1009;-861;837;-76
2091069195;-1;-3;1018;-70;140;420;-10;-37;1010;-871;837;-88
2091625393;-2;0;1017;0;140;420;-7;-36;1010;-864;841;-85
2092181581;-2;0;1017;0;140;420;-5;-38;1014;-864;841;-85
2092737775;0;3;1018;0;70;350;-5;-38;1014;-858;838;-75
2093293977;0;4;1018;70;70;350;-5;-43;1014;-871;840;-78
2093850175;0;4;1018;70;70;350;-6;-40;1014;-871;840;-78
2094406375;0;2;1018;0;70;280;-6;-40;1014;-870;847;-81
2094962567;0;2;1018;0;70;210;-10;-40;1012;-870;847;-78
2095518773;0;-2;1019;0;70;210;-10;-40;1012;-858;837;-78
2096074951;-1;-3;1018;-70;70;210;-11;-41;1010;-865;844;-81
2096631165;-1;-3;1018;-70;70;210;-16;-38;1015;-865;844;-81
2097187355;0;-7;1019;-70;0;210;-16;-38;1015;-865;835;-75
2097743551;0;-6;1019;-70;70;280;-15;-42;1012;-864;838;-81
2098299741;0;-6;1019;-70;70;280;-15;-42;1013;-864;838;-81
2098855931;0;-11;1018;-210;140;420;-18;-37;1013;-865;829;-79
2099412141;0;-11;1018;-350;140;560;-10;-39;1013;-864;829;-78
2099968341;-1;-4;1019;-350;140;560;-10;-39;1013;-864;829;-78
2100524533;-1;-2;1018;-420;140;560;-9;-37;1014;-862;847;-82
2101080723;-1;-2;1018;-420;140;560;-8;-37;1009;-862;847;-82
2101636923;-2;-1;1019;-490;70;560;-8;-37;1009;-874;844;-78
2102193107;0;-1;1018;-490;0;560;-10;-39;1010;-868;841;-88
2102749323;0;-1;1018;-490;0;560;-10;-39;1010;-868;841;-88
2103305517;-2;-3;1021;-420;-70;490;-13;-37;1016;-858;840;-84
2103861705;-2;-3;1021;-420;-1190;490;-23;-23;1011;-870;841;-81
2104417901;-15;-13;1025;560;-1190;490;-23;-23;1011;-870;841;-81
2104974093;-9;-10;1027;3010;-3990;490;-15;-36;1015;-871;841;-76
2105530293;-9;-10;1027;3010;-3990;490;-15;-36;1006;-871;834;-78
2106086499;10;6;1010;4340;-5390;490;3;-56;1006;-871;834;-78
2106642689;10;6;990;1680;-1960;560;34;-90;989;-858;850;-81
2107198879;47;41;990;1680;-1960;560;34;-90;989;-858;850;-81
2107755075;28;3;973;-6580;7490;700;-58;-28;1006;-859;843;-90
2108311277;28;3;973;-6580;7490;700;-60;-19;844;-873;850;-81
2108867459;-64;-21;655;-5670;6440;1470;-60;-19;844;-873;850;-81
2109423673;-6;-5;965;770;-140;1890;20;-37;1068;-870;832;-84
2109979867;-6;-5;965;770;-140;1890;20;-37;1068;-871;843;-79
2110536047;5;8;895;-70;70;1750;27;-44;1053;-871;843;-79
2111092249;5;8;895;-210;210;910;-22;-34;981;-876;832;-78
2111648453;-7;-2;1007;-210;210;910;-22;-34;981;-876;832;-75
2112204653;2;8;1049;490;-210;630;-1;-49;1032;-871;835;-75
2112760839;2;8;1049;490;-210;630;-1;-49;996;-862;843;-79
2113317039;-5;-10;992;0;140;630;-19;-39;996;-862;843;-79
2113873231;4;0;1037;490;-70;560;-10;-35;1005;-867;846;-81
2114429429;4;0;1037;490;-70;560;-10;-35;1005;-865;843;-75
2114985635;0;-7;1002;70;70;560;-8;-40;1023;-865;843;-75
2115541819;0;-7;1002;210;70;490;-8;-38;1009;-865;838;-84
2116098021;0;-1;1024;210;70;490;-8;-38;1009;-865;840;-76
2116654217;0;-1;1016;140;0;560;-6;-39;1024;-865;840;-76
2117210405;0;-1;1016;140;0;560;-6;-39;1024;-862;844;-82
2117766609;-1;0;1022;210;0;560;-10;-38;1003;-862;844;-82
2118322801;-1;0;1020;140;0;560;-8;-41;1019;-874;834;-81
2118878993;-1;0;1020;140;0;560;-8;-41;1019;-862;838;-88
2119435195;-1;-4;1015;140;0;560;-13;-38;1003;-862;838;-88
2119991385;-1;-4;1015;210;0;490;-13;-38;1016;-871;840;-76
2120547585;0;0;1026;210;0;490;-8;-40;1016;-874;850;-75
2121103781;-3;-5;1007;0;70;560;-11;-38;1007;-874;850;-75
2121659967;-3;-5;1007;0;70;560;-11;-38;1007;-867;844;-78
2122216177;1;1;1029;280;0;560;-10;-40;1010;-867;844;-82
2122772371;1;-3;1010;70;70;560;-6;-41;1022;-870;843;-82
2123328573;-3;-3;1010;70;70;560;-6;-41;1022;-868;846;-84
2123884761;0;0;1024;210;0;490;-14;-38;1000;-868;846;-84
2124440947;0;0;1024;210;0;490;-14;-38;1000;-867;840;-88
2124997149;-2;-2;1018;210;0;490;-7;-40;1018;-865;840;-87
2125553347;-1;-2;1016;140;0;560;-12;-41;1003;-865;840;-87
2126109545;-1;-2;1016;140;0;560;-12;-41;1003;-864;832;-75
2126665737;0;0;1023;280;0;490;-8;-38;1013;-867;835;-85
2127221945;0;0;1015;70;70;560;-8;-38;1004;-867;835;-85
2127778123;-1;-4;1015;70;70;560;-10;-40;1004;-864;849;-84
2128334329;-1;-2;1020;210;-70;560;-10;-39;1011;-864;849;-84
2128890521;-1;-2;1020;210;-70;560;-10;-39;1011;-879;846;-90
2129446727;0;-2;1018;140;70;560;-9;-42;1020;-862;841;-84
2130002917;-1;-1;1018;140;70;490;-11;-39;1004;-862;841;-84
2130559123;-1;-1;1018;140;70;490;-11;-39;1004;-868;841;-82
2131115317;0;-1;1021;210;70;490;-8;-40;1014;-862;843;-85
2131671505;0;-1;1021;140;70;490;-8;-40;1014;-862;843;-85
2132227701;-1;-3;1015;140;70;490;-12;-38;1008;-864;843;-87
2132783887;0;0;1022;210;0;490;-10;-42;1010;-865;840;-84
2133340101;0;0;1022;210;0;490;-10;-42;1010;-865;840;-84
2133896279;-1;-3;1016;140;0;490;-9;-38;1010;-871;844;-81
2134452487;0;0;1020;140;70;490;-9;-38;1006;-871;844;-81
2135008677;0;0;1020;140;70;490;-10;-37;1006;-864;846;-79
2135564877;0;-2;1018;140;0;490;-8;-39;1014;-865;846;-81
2136121063;0;-2;1018;140;0;560;-8;-39;1014;-865;846;-81
2136677279;-1;-2;1017;140;0;560;-9;-40;1010;-858;838;-84
2137233467;-1;-2;1022;210;0;560;-11;-37;1011;-864;835;-93
2137789667;-1;-2;1022;210;0;560;-11;-37;1011;-864;835;-93
2138345855;-1;-3;1015;140;0;560;-9;-37;1013;-862;837;-84
2138902049;0;-1;1022;210;0;490;-9;-37;1013;-862;844;-76
2139458253;0;-1;1022;210;0;490;-10;-38;1011;-873;844;-76
2140014455;0;-2;1016;140;0;560;-10;-39;1011;-864;849;-84
2140570641;0;-2;1016;210;0;490;-10;-39;1011;-864;849;-84
2141126843;0;-1;1020;210;0;490;-11;-36;1010;-865;838;-82
2141683031;0;-1;1018;140;0;490;-11;-36;1010;-871;841;-87
2142239233;0;-1;1018;140;0;490;-9;-37;1010;-871;841;-87
2142795425;0;-1;1017;140;0;560;-8;-39;1011;-865;841;-87
2143351621;0;-2;1021;140;0;490;-8;-39;1011;-874;835;-90
2143907821;0;-2;1021;140;0;490;-10;-38;1009;-874;835;-90
2144464019;0;-2;1018;140;0;490;-9;-38;1017;-859;843;-84
2145020217;0;-2;1018;140;0;490;-9;-38;1017;-859;843;-84
2145576413;1;0;1020;140;0;490;-9;-42;1009;-862;841;-88
2146132601;-1;-2;1018;140;0;490;-9;-42;1009;-867;840;-81
2146688793;-1;-2;1018;140;0;490;-10;-38;1018;-867;840;-81
2147244999;0;-2;1020;140;70;490;-10;-38;1006;-870;846;-88
-2147166109;0;-2;1020;210;70;560;-10;-38;1006;-865;837;-82
-2146609903;-1;-2;1019;210;70;560;-10;-42;1014;-865;837;-82
-2146053719;-1;-2;1017;140;0;560;-10;-42;1011;-859;844;-84
-2145497521;-1;-2;1017;140;0;560;-9;-41;1011;-867;841;-76
-2144941321;0;-1;1020;210;0;560;-12;-39;1010;-867;841;-76
-2144385125;-2;-1;1018;140;0;560;-12;-39;1010;-852;844;-88
-2143828935;-2;-1;1018;140;0;560;-10;-38;1009;-852;844;-88
-2143272727;0;-1;1020;140;0;560;-11;-40;1007;-868;832;-81
-2142716535;0;-1;1020;140;0;560;-11;-40;1007;-868;838;-87
-2142160345;0;-2;1018;140;0;560;-9;-39;1015;-868;838;-87
-2141604157;0;-2;1018;210;0;560;-9;-39;1015;-862;843;-78
-2141047953;0;-2;1018;210;0;560;-9;-40;1010;-874;847;-82
-2140491747;0;-2;1019;210;70;560;-10;-37;1007;-874;847;-82
-2139935563;0;-2;1018;140;0;560;-10;-37;1007;-868;847;-81
-2139379355;0;-2;1018;140;0;560;-10;-40;1016;-868;834;-84
-2138823169;0;-1;1019;140;0;560;-10;-40;1011;-861;834;-84
-2138266967;0;-1;1019;140;70;490;-11;-42;1011;-864;846;-91
-2137710769;0;-1;1018;140;70;490;-10;-38;1008;-864;846;-91
-2137154579;0;-2;1020;210;0;490;-10;-38;1008;-867;837;-82
-2136598373;0;-2;1020;210;0;490;-9;-36;1004;-877;840;-88
-2136042197;-1;-2;1018;140;0;490;-10;-39;1013;-877;840;-88
-2135485989;0;0;1020;210;0;490;-10;-39;1013;-864;841;-88
-2134929797;0;0;1020;210;0;490;-9;-38;1013;-862;841;-84
-2134373603;0;-1;1018;140;0;490;-9;-38;1013;-862;841;-84
-2133817413;0;-1;1018;140;0;490;-10;-40;1013;-867;844;-85
-2133261199;0;-1;1019;140;0;490;-10;-38;1009;-867;844;-85
-2132704983;0;-2;1019;140;0;490;-10;-38;1009;-859;844;-75
-2132148819;0;-2;1019;140;0;490;-10;-40;1017;-865;834;-94
-2131592619;-1;-2;1019;140;0;560;-10;-40;1009;-865;834;-94
-2131036427;-1;-1;1019;140;0;560;-9;-41;1009;-861;844;-87
-2130480217;-1;-1;1019;140;0;560;-10;-41;1009;-867;847;-87
-2129924041;-1;-2;1019;140;70;490;-10;-41;1009;-867;847;-87
-2129367831;-1;-2;1019;140;70;490;-10;-38;1007;-865;840;-76
-2128811639;-1;-1;1019;210;0;490;-10;-38;1010;-871;838;-76
-2128255453;0;-2;1019;140;0;490;-10;-38;1010;-871;838;-76
-2127699257;0;-2;1019;140;0;490;-8;-40;1010;-855;841;-79
-2127143041;0;-1;1019;210;70;490;-8;-40;1010;-855;841;-79
-2126586859;0;-1;1019;140;70;490;-11;-36;1011;-865;835;-88
-2126030655;0;-1;1018;140;70;490;-10;-38;1012;-871;850;-91
-2125474465;-1;-1;1020;210;70;490;-10;-38;1012;-871;850;-91
-2124918263;-1;-1;1020;210;70;490;-10;-40;1017;-868;846;-78
-2124362071;0;-3;1018;140;0;560;-10;-40;1011;-858;828;-90
-2123805867;0;-2;1018;210;70;560;-10;-41;1011;-858;828;-90
-2123249673;0;-2;1018;210;70;560;-11;-40;1011;-868;840;-85
-2122693483;0;-2;1019;210;0;560;-11;-40;1011;-868;840;-81
-2122137297;0;-2;1019;210;0;560;-9;-36;1006;-868;840;-81
-2121581083;-1;-1;1018;210;0;560;-11;-41;1013;-870;847;-87
-2121024897;-1;-1;1019;210;0;490;-11;-41;1013;-870;847;-87
-2120468703;-1;-1;1019;210;0;490;-9;-37;1014;-862;835;-93
-2119912497;-2;-2;1018;140;0;490;-9;-37;1014;-862;844;-87
-2119356309;-2;-1;1019;140;70;560;-11;-40;1009;-862;844;-87
-2118800115;-2;-1;1019;140;70;560;-10;-38;1015;-868;838;-90
-2118243915;-1;-2;1019;140;0;560;-10;-38;1015;-861;841;-82
-2117687721;-1;-2;1019;140;0;490;-11;-39;1012;-861;841;-82
-2117131523;-1;-1;1020;140;0;490;-11;-39;1011;-864;843;-88
-2116575323;0;-2;1017;140;70;560;-10;-40;1011;-864;843;-88
-2116019121;0;-2;1017;140;70;560;-10;-36;1011;-858;835;-81
-2115462931;0;-2;1019;140;0;490;-10;-36;1011;-868;840;-81
-2114906729;0;-2;1019;140;0;490;-10;-37;1008;-868;840;-81
-2114350541;0;-2;1019;140;0;490;-10;-38;1014;-871;843;-96
-2113794347;0;-1;1020;140;0;490;-10;-38;1014;-861;831;-88
-2113238161;0;-1;1020;140;0;490;-10;-38;1012;-861;831;-88
-2112681947;-1;-1;1019;140;0;490;-10;-38;1012;-858;843;-94
-2112125755;0;-2;1018;140;70;490;-10;-40;1009;-880;832;-93
-2111569559;0;-2;1018;140;70;490;-10;-41;1013;-880;832;-93
-2111013363;-1;-1;1020;210;0;560;-10;-41;1013;-859;847;-88
-2110457167;-1;-1;1018;140;70;490;-10;-40;1006;-859;847;-88
-2109900969;0;-1;1018;140;70;490;-10;-40;1014;-862;846;-88
-2109344789;-1;-1;1019;140;0;560;-10;-40;1014;-861;844;-94
-2108788581;-1;-1;1019;140;0;490;-10;-38;1013;-861;844;-94
-2108232381;0;-2;1018;140;0;490;-10;-38;1013;-867;838;-88
-2107676191;-1;-1;1019;140;70;560;-9;-37;1013;-864;838;-88
-2107119997;-1;-1;1019;140;70;560;-9;-39;1014;-864;838;-88
-2106563803;-1;-1;1018;210;70;490;-9;-39;1014;-868;838;-90
-2106007599;-1;-1;1018;140;70;490;-9;-36;1014;-868;838;-84
-2105451409;-1;-1;1019;140;70;490;-9;-36;1014;-862;841;-84
-2104895209;0;-1;1018;140;0;560;-10;-39;1012;-864;846;-87
-2104339015;0;-1;1018;140;0;560;-9;-41;1017;-864;846;-87
-2103782819;-1;-1;1019;140;0;560;-9;-41;1017;-868;832;-97
-2103226627;0;-1;1020;210;70;490;-10;-39;1008;-873;852;-85
-2102670431;0;-1;1020;210;70;490;-10;-39;1010;-873;852;-85
-2102114233;0;-2;1018;140;70;560;-10;-38;1010;-859;837;-97
