Timestamp;DSOay;DSOay;DSOaz;DSOgx;DSOgy;DSOgz;W12ax;W12ay;W12az;MDLmx;MDLmy;MDLmz
1417645113;68;14;826;210;140;-19670;20;-56;869;-384;775;-150
1418201309;1;16;506;280;490;-20580;20;-56;869;-384;775;-150
1418757511;-2;2;652;280;140;-20650;-20;-42;954;-390;771;-141
1419313703;-2;2;652;280;140;-20650;-65;-10;965;-384;775;-126
1419869907;-38;-38;813;140;350;-18900;-65;-10;965;-384;775;-126
1420426093;-38;-38;813;140;210;-16800;-37;-50;933;-385;772;-115
1420982289;-4;-81;733;-210;210;-16800;-37;-12;1024;-385;772;-96
1421538495;-29;-76;697;0;210;-13510;-92;-12;1024;-390;766;-96
1422094693;-29;-76;697;0;210;-13510;-61;33;969;-394;769;-93
1422650877;-73;-58;752;140;140;-11900;-61;33;969;-394;769;-93
1423207077;-73;-58;223;140;0;-13650;-51;29;785;-388;768;-81
1423763275;-67;-14;223;140;0;-13650;-27;26;975;-391;765;-76
1424319465;-77;-17;614;0;0;-15470;-27;26;975;-391;765;-76
1424875659;-77;-17;614;0;0;-15400;22;93;989;-397;771;-72
1425431859;-129;18;647;-140;280;-15400;22;93;989;-394;769;-67
1425988053;-99;-10;754;210;350;-13510;7;42;971;-394;769;-67
1426544245;-99;-10;754;210;350;-13510;-20;76;947;-400;757;-57
1427100445;-110;4;688;140;-70;-10010;-20;76;947;-400;757;-57
1427656651;-110;4;688;210;140;-6930;3;60;863;-417;763;-58
1428212849;-107;-3;410;210;140;-6930;3;97;947;-409;763;-40
1428769045;-150;3;687;280;-280;-4830;-30;97;947;-409;763;-40
1429325231;-150;3;687;280;-280;-4830;-3;113;969;-411;769;-45
1429881425;-147;-19;761;560;-770;-5040;-3;113;969;-411;757;-40
1430437621;-99;15;510;980;-1120;-6580;8;49;995;-411;757;-40
1430993809;-99;15;510;980;-1120;-6580;-51;115;957;-423;772;-31
1431550015;-145;-42;722;420;-490;-7490;-51;115;957;-414;754;-28
1432106201;-145;-42;722;140;70;-9660;-67;119;1025;-414;754;-28
1432662413;-152;-63;828;140;70;-9660;-67;119;1025;-427;765;-37
1433218609;-150;-64;927;350;-490;-9660;-75;108;1009;-427;765;-37
1433774807;-150;-64;927;350;-490;-9660;-47;155;1021;-435;760;-30
1434330985;-189;-46;932;420;-140;-8610;-47;155;1021;-430;754;-24
1434887195;-184;-20;1011;560;-420;-8680;-21;133;1040;-430;754;-24
1435443385;-184;-20;1011;560;-420;-8680;-21;119;973;-435;760;-22
1435999575;-153;-3;878;560;-840;-8470;0;119;973;-433;760;-22
1436555779;-153;-3;878;-630;1400;-8120;15;116;1009;-433;760;-22
1437111983;-165;20;974;-630;1400;-8120;15;116;1009;-426;745;-24
1437668161;-147;17;1014;-140;980;-6860;9;99;1006;-426;745;-25
1438224357;-147;17;1014;-140;980;-6860;30;55;994;-438;768;-25
1438780565;-115;32;903;-210;280;-4690;30;55;994;-435;759;-16
1439336761;-125;15;1040;-490;1400;-1400;3;90;1063;-435;759;-16
1439892947;-125;15;1040;-490;1400;-1400;3;90;1063;-441;750;-19
1440449151;-110;5;993;350;-420;1540;26;74;1011;-445;759;-12
1441005349;-110;5;993;350;-630;2450;1;61;1006;-445;759;-12
1441561551;-121;14;1001;490;-630;2450;1;61;1006;-433;762;-15
1442117737;-130;28;918;630;-980;2590;4;94;1003;-444;760;-12
1442673933;-130;28;918;630;-980;2590;4;118;1024;-444;760;-12
1443230141;-145;33;995;420;-350;1820;37;118;1024;-430;756;-1
1443786317;-145;33;1014;420;-420;560;20;126;975;-430;756;-1
1444342531;-162;11;1014;420;-420;560;20;126;975;-439;756;-10
1444898721;-145;8;1024;-70;280;-630;-44;102;1021;-439;751;-9
1445454913;-145;8;1024;-70;280;-140;-11;139;1019;-439;751;-9
1446011109;-175;-30;1035;140;-70;-140;-11;139;1019;-433;745;-13
1446567311;-155;-25;1014;560;-630;1610;-23;98;1043;-441;756;-9
1447123503;-155;-25;1014;560;-630;1610;-23;98;1043;-441;756;-9
1447679697;-173;-16;1003;140;-210;4760;-31;131;997;-435;753;-16
1448235895;-173;-16;1003;420;630;6370;-29;81;971;-445;753;-9
1448792081;-127;1;945;420;630;6370;-29;81;971;-445;753;-9
1449348295;-226;-15;542;-1890;4690;7770;0;181;1020;-444;754;-13
1449904493;-226;-15;542;-1890;4690;7770;0;59;948;-444;754;-13
1450460677;-109;-67;899;-3570;4200;6440;-63;59;948;-442;756;-9
1451016879;-120;-3;1053;-700;1470;9240;-14;54;1045;-454;748;1
1451573077;-120;-3;1053;-700;1470;9240;-14;54;1045;-454;748;1
1452129259;-104;10;1009;-1260;1610;9730;19;94;1008;-445;753;-9
1452685473;-104;10;1009;-2660;3640;8260;-3;70;1005;-450;750;-13
1453241659;-120;13;1011;-2660;3640;8260;-3;70;1005;-450;750;-13
1453797845;-66;-7;1019;-2800;3850;6160;-10;14;1018;-450;768;1
1454354057;-66;-7;1019;-2800;3850;6160;-10;14;1018;-450;768;-6
1454910237;-90;2;1028;-1960;3010;4970;1;76;1021;-445;756;-6
1455466439;-109;7;1016;-1820;2450;2800;-6;47;1011;-448;765;-9
1456022649;-109;7;1016;-1820;2450;2800;-6;47;1011;-448;765;-9
1456578825;-40;-13;1026;-980;1540;1190;-22;-6;1004;-450;754;-9
1457135029;-40;-13;1026;1050;-910;770;-22;-10;1034;-445;759;-9
1457691229;-32;-14;1037;1050;-910;770;-20;-10;1034;-445;759;-9
1458247421;-19;-14;1016;3150;-3850;560;-19;-26;1011;-447;762;-6
1458803615;-19;-14;1016;3150;-3850;560;-19;-26;1011;-453;753;-3
1459359817;-9;-6;1031;4900;-5880;490;-18;-27;1011;-453;753;-3
1459916019;-4;-4;1012;5320;-6580;630;-5;-36;1004;-447;759;-1
1460472211;-4;-4;1012;5320;-6580;630;-5;-36;1004;-447;759;-1
1461028407;0;10;1011;4270;-5320;1120;2;-51;1007;-441;750;-12
1461584595;0;10;1011;4270;-770;2030;2;-51;1007;-451;757;-9
1462140795;6;-2;980;700;-770;2030;-2;-31;1011;-451;757;-9
1462696981;-48;-20;1048;-1260;2520;3080;-52;15;1013;-447;756;-3
1463253185;-48;-20;1048;-1260;2520;3080;-52;15;1013;-453;754;-3
1463809383;-89;-52;1013;-1330;1890;6300;-70;51;1009;-453;754;-3
1464365579;-89;-52;1026;-630;910;11970;-70;57;1020;-441;771;-7
1464921785;-107;-68;1026;-630;910;11970;-66;57;1020;-441;762;-4
1465477979;-122;-70;1021;350;-350;18480;-77;67;1020;-454;762;-4
1466034171;-122;-70;1021;350;-350;18480;-77;67;1020;-450;763;-7
1466590369;-120;-66;1020;1400;-1820;25690;-71;56;1014;-450;763;-7
1467146561;-82;-50;1020;1260;-1540;33250;-48;20;1008;-453;760;-9
1467702747;-82;-50;1020;1260;-1540;33250;-48;20;1008;-453;759;-19
1468258951;-46;-31;1005;700;-910;38640;-26;-14;1012;-453;759;-19
1468815147;-46;-31;1005;-140;560;41860;-26;-14;1012;-450;765;-13
1469371349;-17;-22;1017;-140;560;41860;-8;-27;1010;-456;769;-12
1469927539;-8;-5;1019;-280;840;42910;-29;-43;1031;-456;769;-12
1470483733;-8;-5;1019;-280;840;42910;-29;-43;1031;-454;769;-3
1471039927;-2;-9;1034;-140;350;42910;-26;-24;996;-454;769;-3
1471596127;-35;-30;1022;210;-420;43330;-26;-2;1025;-459;760;-6
1472152321;-35;-30;1022;210;-420;43330;-43;-2;1025;-453;769;-4
1472708523;-56;-46;1018;420;-840;45850;-55;31;1002;-453;769;-4
1473264717;-56;-46;1018;350;-490;50330;-55;31;1002;-447;762;-12
1473820911;-95;-45;1012;350;-490;50330;-78;42;1033;-462;780;-4
1474377115;-104;-88;1042;-70;-70;56840;-74;66;1024;-462;780;-4
1474933305;-104;-88;1042;-70;-70;56840;-74;66;1024;-460;778;-6
1475489507;-129;-84;1007;350;-280;64610;-108;64;996;-465;774;-12
1476045695;-126;-114;997;140;-420;73640;-108;64;996;-465;774;-12
1476601889;-126;-114;997;140;-420;73640;-132;71;1002;-463;771;-13
1477158095;-114;-142;1027;0;-140;84210;-148;52;1018;-463;771;-13
1477714279;-114;-142;1027;280;-210;95760;-148;52;1018;-472;786;-6
1478270483;-119;-138;1002;280;-210;95760;-132;58;1046;-474;790;-16
1478826673;-78;-139;985;350;-280;106610;-132;-45;988;-474;790;-16
1479382873;-78;-139;985;350;-280;106610;-158;-45;988;-475;789;-9
1479939067;-1;-121;888;140;-560;117180;-78;-39;1057;-486;802;-12
1480495259;-36;-47;962;280;-1330;127050;-78;-39;1057;-486;802;-12
1481051461;-36;-47;962;280;-1330;127050;-13;-5;1017;-493;801;-18
1481607653;-4;-42;924;-70;-280;129710;-57;-87;1015;-493;814;-16
1482163857;-4;-42;924;-70;-1120;131740;-57;-87;1015;-493;814;-16
1482720045;41;-17;943;490;-1120;131740;8;-62;990;-499;811;-15
1483276239;37;-8;683;840;-2100;133560;8;-62;990;-499;811;-15
1483832443;37;-8;683;840;-2100;133560;-23;-75;935;-499;808;-24
1484388633;44;-1;573;630;-1890;132020;-38;-95;958;-505;819;-25
1484944829;44;-1;689;-560;910;131880;-38;-95;958;-505;819;-25
1485501027;43;-58;689;-560;910;131880;-81;-80;1022;-511;822;-27
1486057223;30;-31;807;-210;210;133840;-81;-100;1002;-513;822;-18
1486613415;30;-31;807;-210;210;133840;-7;-100;1002;-513;822;-18
1487169611;59;-14;697;840;0;133070;8;-54;1022;-525;826;-16
1487725809;47;-7;928;-280;1330;127050;8;-54;1022;-525;826;-16
1488282011;47;-7;928;-280;1330;127050;-15;-108;991;-513;829;-16
1488838207;82;-30;822;1050;140;123690;-75;-152;1016;-535;847;-22
1489394407;82;-30;822;1960;980;125020;-75;-152;1016;-535;847;-22
1489950585;93;-66;775;1960;980;125020;-50;-177;1049;-540;838;-19
1490506801;106;-8;985;2310;1890;129780;-50;-177;1049;-538;841;-24
1491062987;106;-8;985;2310;1890;129780;32;-136;991;-538;841;-24
1491619175;66;51;1003;560;560;138390;20;-57;1024;-547;846;-15
1492175379;-27;3;1015;280;210;148050;20;-57;1024;-556;850;-27
1492731585;-27;3;1015;280;210;148050;-80;60;981;-556;850;-27
1493287781;-113;-120;953;630;560;157080;-80;-30;1011;-567;856;-16
1493843965;-113;-120;953;-140;-770;167510;-71;-30;1011;-567;856;-16
1494400167;-6;-41;979;-140;-770;167510;-35;-126;1045;-579;853;-31
1494956359;68;-12;867;-420;-1540;179690;-35;-126;1045;-583;856;-25
1495512545;68;-12;867;-420;-1540;179690;52;-129;982;-583;856;-25
1496068751;139;68;891;-70;-1190;185080;142;-100;991;-591;862;-37
1496624947;12;146;832;630;420;180320;142;-100;991;-600;864;-34
1497181147;12;146;832;630;420;180320;59;88;1037;-600;864;-34
1497737339;-145;51;882;350;140;172200;59;88;1037;-606;868;-24
1498293533;-145;51;882;-140;-910;164360;11;102;1004;-606;861;-24
1498849741;-101;-19;935;-140;-910;164360;-57;-7;992;-604;861;-24
1499405923;-24;-48;997;140;-420;159180;-57;-7;992;-630;876;-30
1499962113;-24;-48;997;140;-420;159180;-57;-88;1036;-630;876;-30
1500518321;72;-53;1023;-490;-1400;157220;-57;-189;979;-630;874;-25
1501074517;72;-30;994;-70;-490;158200;-37;-189;979;-628;867;-33
1501630711;152;-30;994;-70;-490;158200;-46;-177;1020;-628;867;-33
1502186915;96;-35;964;0;-560;162330;-46;-177;1020;-643;865;-33
1502743105;96;-35;964;0;-560;166390;-21;-103;1014;-654;877;-37
1503299307;67;-12;1028;70;-560;166390;-2;-57;999;-654;877;-37
1503855499;-22;-35;930;0;-490;173110;-2;-57;999;-658;870;-39
1504411689;-22;-35;930;0;-490;173110;-74;117;971;-658;870;-39
1504967897;-147;-72;974;70;-560;181300;-74;117;971;-676;873;-34
1505524073;-147;-72;860;280;-630;189840;-49;43;1035;-684;879;-33
1506080277;-118;-27;860;280;-630;189840;-15;-4;1014;-684;879;-33
1506636475;-42;-16;860;0;-700;199220;-15;-4;1014;-694;874;-24
1507192669;-42;-16;860;0;-700;199220;0;-53;990;-706;870;-31
1507748865;10;-25;1001;70;-560;204890;0;-100;977;-706;870;-31
1508305053;85;-44;975;70;-490;203420;-53;-100;977;-721;870;-40
1508861259;85;-44;975;70;-490;203420;-27;-138;1016;-730;861;-40
1509417445;111;-20;962;70;-560;197610;-27;-138;1016;-730;861;-40
1509973659;111;-20;962;0;-630;187460;22;-86;1012;-742;864;-36
1510529845;70;8;939;0;-630;187460;9;-140;1042;-742;864;-36
1511086051;129;0;945;140;-420;172340;9;-140;1042;-750;867;-31
1511642235;129;0;945;140;-420;172340;-27;-201;966;-751;853;-39
1512198435;175;-13;700;140;-490;158410;-27;-201;966;-751;853;-39
1512754633;165;-25;973;140;-350;147980;-29;-192;981;-765;864;-36
1513310831;165;-25;973;140;-350;147980;-61;-138;1030;-766;855;-33
1513867021;102;-55;998;210;-280;141120;-61;-138;1030;-766;855;-33
1514423219;102;-55;998;70;-420;135310;-25;-109;1009;-771;859;-33
1514979411;74;-18;985;70;-420;135310;-25;-93;990;-771;859;-31
1515535601;64;-6;988;0;-280;129290;-8;-93;990;-780;856;-31
1516091811;64;-6;988;0;-280;129290;-8;-93;1010;-781;856;-27
1516648007;57;0;1024;70;-350;124250;-8;-93;1010;-781;856;-27
1517204195;56;4;977;70;-350;118370;6;-79;1043;-792;850;-34
1517760395;56;4;977;70;-350;118370;7;-74;995;-799;844;-28
1518316581;54;19;976;210;-70;110460;7;-74;995;-799;844;-28
1518872785;54;19;976;140;-280;101990;30;-52;1002;-802;849;-27
1519428987;31;27;980;140;-280;101990;30;-52;1002;-795;837;-34
1519985177;31;18;1019;210;-210;93030;10;-61;1016;-795;837;-34
1520541365;31;18;1019;210;-210;93030;12;-61;1005;-810;849;-30
1521097581;28;6;1009;280;-210;85610;12;-61;1005;-810;849;-30
1521653775;28;3;1025;140;-210;80220;-7;-46;1013;-799;834;-42
1522209967;16;3;1025;140;-210;80220;-7;-52;1012;-811;835;-37
1522766157;17;6;1015;210;-280;76370;0;-52;1012;-811;835;-37
1523322359;17;6;1015;210;-280;72800;-6;-50;1018;-811;828;-33
1523878559;16;0;1023;70;-140;72800;-6;-50;1018;-823;829;-30
1524434743;23;13;1019;280;-210;69650;12;-57;1013;-823;829;-30
1524990951;23;13;1019;280;-210;69650;-1;-52;1012;-822;822;-34
1525547139;20;9;1015;210;-70;65870;-1;-52;1012;-819;826;-40
1526103333;20;9;1015;140;-140;62230;-3;-55;1012;-819;826;-40
1526659527;19;3;1020;140;-140;62230;-3;-55;1012;-826;826;-31
1527215735;16;0;1021;140;-140;59780;-11;-56;1009;-826;826;-31
1527771913;16;0;1021;140;-140;59780;-4;-46;1013;-838;820;-30
1528328121;4;0;1015;210;-140;57750;-4;-46;1013;-841;826;-37
1528884315;0;0;1019;210;-70;56980;-10;-36;1007;-841;826;-37
1529440511;0;0;1019;210;-70;56980;-10;-43;1014;-831;825;-40
1529996711;-2;-5;1021;70;-210;57330;-11;-43;1014;-838;813;-31
1530552909;-2;-5;1021;210;-140;57470;-2;-48;1010;-838;813;-31
1531109105;11;3;1014;210;-140;57470;-2;-48;1010;-841;816;-39
1531665299;12;2;1016;70;-140;56000;-1;-43;1015;-841;816;-42
1532221489;12;2;1016;70;-140;56000;0;-64;1009;-844;813;-42
1532777683;33;10;1021;0;-280;53270;0;-64;1009;-843;814;-36
1533333873;24;3;1021;280;0;49140;1;-57;1014;-843;814;-36
1533890089;24;3;1021;280;0;49140;1;-57;1014;-856;814;-33
1534446273;29;1;1014;210;-140;45430;-13;-77;997;-841;808;-27
1535002475;29;1;1014;70;-630;39060;-129;-142;1030;-841;808;-27
1535558665;118;-126;1026;70;-630;39060;-129;-142;1030;-841;808;-31
1536114853;49;10;1017;210;70;29960;16;-66;1003;-853;810;-30
1536671061;49;10;1017;210;70;29960;16;-34;1009;-853;810;-30
1537227245;0;38;1022;70;-70;27370;34;-34;1009;-847;801;-42
1537783455;8;34;1016;280;70;26040;27;-49;1015;-847;801;-42
1538339645;8;34;1016;280;70;26040;27;-49;1015;-855;793;-27
1538895851;3;41;1021;140;-140;22960;40;-33;1011;-850;804;-30
1539452035;3;41;1021;140;0;18060;43;-43;1008;-850;804;-30
1540008239;8;57;1016;140;0;18060;43;-43;1008;-852;810;-30
1540564429;26;39;1020;70;0;11410;33;-57;1019;-853;808;-22
1541120629;26;39;1020;70;0;11410;33;-57;1019;-853;808;-22
1541676815;19;35;1018;210;70;4900;18;-47;1006;-853;796;-28
1542233015;19;2;1018;210;70;980;-5;-40;1011;-853;805;-30
1542789221;-1;2;1018;210;70;980;-5;-40;1011;-853;805;-30
1543345419;0;1;1020;210;70;560;-6;-38;1008;-856;805;-28
1543901613;0;1;1020;210;70;490;-6;-39;1009;-856;805;-28
1544457803;0;0;1018;140;0;490;-8;-39;1009;-855;816;-42
1545014009;0;0;1019;210;0;490;-5;-40;1012;-855;792;-28
1545570191;0;0;1019;210;0;490;-5;-40;1012;-855;792;-28
1546126389;0;0;1019;210;0;560;-8;-36;1016;-855;798;-30
1546682585;0;0;1019;140;0;490;-7;-38;1008;-853;802;-30
1547238785;0;1;1020;140;0;490;-7;-38;1008;-853;802;-30
1547794971;0;2;1019;140;0;560;-6;-40;1017;-855;804;-42
1548351183;0;2;1019;140;0;560;-6;-40;1017;-855;804;-40
1548907381;-2;2;1019;210;0;560;-7;-40;1008;-849;801;-40
1549463577;-1;1;1019;140;0;490;-6;-40;1015;-856;804;-30
1550019771;-1;1;1019;140;0;490;-6;-40;1015;-856;804;-30
1550575959;0;1;1019;140;0;280;-6;-39;1007;-853;798;-31
1551132161;0;1;1019;140;0;-140;-6;-40;1011;-850;807;-25
1551688351;1;2;1018;140;0;-140;-7;-40;1011;-850;807;-25
1552244543;5;3;1018;140;0;-770;-3;-44;1011;-850;796;-27
1552800751;5;3;1018;140;0;-770;-3;-44;1011;-859;807;-31
1553356939;4;2;1019;210;0;-1750;-4;-39;1015;-859;807;-31
1553913133;7;5;1020;210;70;-2730;-1;-47;1009;-846;802;-36
1554469327;7;5;1020;210;70;-2730;-1;-47;1009;-846;802;-36
1555025531;12;7;1019;210;70;-4340;-1;-50;1018;-864;802;-31
1555581731;12;7;1019;140;0;-6580;-1;-50;1018;-852;796;-30
1556137923;9;7;1019;140;0;-6580;0;-50;1010;-852;796;-30
1556694125;12;6;1019;140;-70;-8820;0;-50;1013;-855;808;-31
1557250303;12;6;1019;140;-70;-8820;0;-50;1013;-858;801;-30
1557806507;7;2;1021;140;0;-10990;-6;-39;1007;-858;801;-30
1558362699;-5;-2;1018;280;140;-11900;-6;-37;1013;-855;792;-30
1558918905;-5;-2;1018;280;140;-11900;-10;-37;1013;-852;805;-33
1559475095;-7;-3;1020;210;-140;-11340;-13;-32;1011;-852;805;-33
1560031289;-7;-3;1020;210;-140;-10010;-13;-32;1011;-852;807;-28
1560587483;-12;-3;1018;350;-140;-10010;-12;-33;1015;-852;807;-28
1561143673;-18;-6;1018;-210;770;-7280;-14;-20;1009;-852;801;-24
1561699877;-18;-6;1018;-210;770;-7280;-14;-20;1009;-844;790;-34
1562256077;-21;-6;1021;140;350;-4760;-17;-22;1012;-844;790;-34
1562812275;-21;-6;1019;140;140;-1960;-17;-22;1012;-849;798;-36
1563368465;-17;-8;1019;140;140;-1960;-10;-35;1010;-850;796;-33
1563924671;-2;0;1019;140;140;280;-7;-38;1015;-850;796;-33
1564480863;-2;0;1019;140;140;490;-7;-38;1015;-843;802;-33
1565037063;-1;0;1018;140;70;490;-7;-38;1009;-843;802;-31
1565593257;-1;0;1019;140;140;560;-7;-37;1010;-847;807;-31
1566149447;-1;0;1019;140;140;560;-6;-37;1010;-852;807;-39
1566705651;-4;1;1019;140;70;560;-8;-36;1010;-852;807;-39
1567261843;-4;1;1019;210;-70;490;-8;-36;1010;-855;804;-33
1567818043;-3;2;1017;210;-70;490;-6;-42;1016;-852;808;-37
1568374229;-3;1;1019;210;0;490;-8;-41;1012;-852;808;-37
1568930427;-3;1;1019;210;0;490;-8;-41;1012;-850;811;-28
1569486615;1;0;1021;210;0;490;-7;-34;1005;-853;801;-30
1570042815;0;0;1020;210;0;490;-7;-34;1005;-853;801;-30
1570599015;0;0;1020;210;0;490;-7;-35;1008;-843;801;-30
1571155201;-3;0;1019;210;70;490;-8;-41;1016;-843;801;-30
1571711413;-3;0;1019;140;70;560;-8;-41;1016;-850;811;-30
1572267601;-2;1;1017;140;70;560;-7;-40;1017;-846;807;-27
1572823807;0;0;1021;210;0;490;-7;-37;1010;-846;807;-27
1573379985;0;0;1021;210;0;490;-7;-37;1010;-850;801;-28
1573936195;0;0;1021;210;0;560;-7;-39;1013;-849;805;-34
1574492389;-3;0;1018;140;70;560;-7;-39;1013;-849;805;-34
1575048575;-3;0;1018;140;70;560;-6;-40;1011;-843;802;-36
1575604777;-2;0;1019;140;0;490;-6;-41;1011;-843;804;-39
1576160983;-2;0;1019;140;-70;490;-6;-41;1011;-849;804;-39
1576717167;0;0;1018;140;-70;490;-6;-35;1010;-846;807;-34
1577273373;-1;0;1020;140;-70;490;-6;-35;1010;-846;807;-34
1577829569;-1;0;1020;140;-70;490;-8;-38;1009;-847;802;-31
1578385769;-2;1;1018;140;70;560;-7;-40;1012;-847;804;-37
1578941963;-1;0;1018;140;70;560;-7;-40;1012;-847;804;-37
1579498151;-1;0;1018;140;70;560;-8;-40;1014;-850;807;-28
1580054347;-1;0;1019;140;0;490;-8;-40;1010;-859;813;-31
1580610551;-1;0;1019;140;0;560;-7;-37;1010;-859;813;-31
1581166731;-1;0;1019;140;0;560;-7;-39;1013;-844;807;-33
1581722935;-2;0;1018;140;0;560;-7;-39;1013;-844;807;-33
1582279141;-2;0;1018;140;0;560;-6;-39;1014;-846;804;-33
1582835317;-2;1;1019;140;0;490;-7;-43;1009;-856;808;-31
1583391521;-2;1;1020;140;0;490;-7;-43;1009;-856;808;-31
1583947723;0;0;1020;140;0;490;-7;-35;1013;-847;801;-27
1584503913;-1;0;1019;140;0;490;-7;-35;1013;-856;805;-30
1585060111;-1;0;1019;140;0;490;-7;-37;1010;-856;805;-30
1585616297;-2;1;1019;140;0;490;-7;-40;1014;-855;802;-28
1586172499;-2;0;1019;140;70;490;-7;-40;1014;-844;804;-34
1586728703;-2;0;1019;140;70;490;-7;-37;1016;-844;804;-34
1587284899;0;0;1020;140;70;490;-7;-37;1011;-844;808;-42
1587841089;0;0;1020;140;0;560;-7;-39;1011;-844;808;-42
1588397295;-1;0;1018;140;0;560;-9;-40;1012;-849;793;-40
1588953479;-3;0;1019;140;0;560;-9;-40;1012;-846;807;-37
1589509669;-3;0;1019;140;0;560;-7;-37;1009;-846;807;-37
1590065875;-1;0;1019;140;0;560;-8;-41;1008;-852;805;-31
1590622075;0;0;1020;210;0;490;-8;-41;1008;-849;807;-28
1591178265;0;0;1020;210;0;490;-6;-38;1015;-849;807;-28
1591734459;-1;0;1019;140;70;490;-6;-38;1015;-859;805;-34
1592290659;-1;0;1019;140;0;490;-7;-37;1013;-859;801;-34
1592846859;-1;0;1018;140;0;490;-8;-39;1008;-853;801;-34
1593403057;-2;0;1018;140;0;490;-8;-39;1008;-853;811;-34
1593959247;-2;0;1018;140;0;490;-8;-35;1016;-853;811;-34
1594515451;-1;0;1019;210;70;560;-8;-35;1012;-835;801;-34
1595071629;-1;0;1019;210;0;490;-8;-38;1012;-846;805;-31
1595627833;-1;0;1019;210;0;490;-8;-41;1013;-846;805;-31
1596184029;-1;0;1019;210;0;560;-8;-41;1013;-847;814;-31
1596740229;-1;0;1019;140;0;560;-6;-38;1009;-856;805;-33
1597296421;0;0;1019;140;0;560;-8;-39;1008;-856;805;-33
1597852619;-2;-1;1019;140;0;490;-8;-39;1008;-844;802;-30
1598408817;-2;-1;1019;140;0;490;-8;-38;1014;-844;802;-30
1598965019;-1;0;1018;210;0;490;-8;-38;1014;-855;804;-30
1599521211;-3;1;1019;210;0;560;-7;-39;1013;-855;807;-28
1600077403;-3;1;1019;210;0;560;-7;-41;1008;-855;807;-28
1600633607;-1;1;1020;140;0;560;-7;-41;1008;-852;805;-34
1601189795;-1;1;1020;140;0;560;-7;-35;1015;-850;802;-30
1601745991;-2;0;1019;210;0;560;-7;-35;1011;-850;802;-30
1602302183;-1;0;1020;210;70;560;-6;-39;1011;-852;801;-31
1602858383;-1;0;1020;210;70;560;-8;-40;1014;-847;795;-37
1603414579;-1;0;1019;210;0;560;-8;-40;1014;-847;795;-37
1603970765;-1;0;1020;210;0;560;-8;-37;1012;-847;801;-36
1604526981;0;0;1020;210;0;560;-6;-41;1009;-847;801;-36
1605083165;-1;0;1020;140;70;490;-6;-41;1009;-843;807;-30
1605639369;-1;0;1020;140;70;490;-6;-41;1013;-844;802;-27
1606195561;0;0;1018;140;0;490;-6;-41;1013;-844;802;-27
1606751761;-1;0;1019;210;0;560;-5;-39;1011;-847;805;-37
1607307951;-1;0;1019;210;0;560;-7;-36;1003;-853;805;-39
1607864147;-2;0;1019;140;0;560;-7;-36;1003;-853;805;-39
1608420347;-2;0;1019;140;0;490;-7;-37;1018;-846;804;-37
1608976537;0;0;1019;140;0;490;-7;-37;1010;-846;796;-34
1609532733;0;0;1019;140;70;490;-6;-38;1010;-852;796;-34
1610088939;0;0;1019;140;70;490;-5;-38;1016;-859;805;-36
1610645137;-2;0;1019;140;0;560;-5;-38;1016;-859;805;-36
1611201333;-1;0;1020;140;0;560;-8;-41;1009;-840;804;-30
1611757537;-1;0;1020;140;0;560;-6;-40;1011;-859;801;-34
1612313711;0;1;1020;140;70;560;-6;-40;1011;-859;801;-34
1612869909;0;1;1020;140;70;560;-8;-41;1007;-847;799;-36
1613426117;-2;1;1019;140;70;560;-8;-41;1007;-856;804;-34
1613982303;-2;0;1020;140;70;490;-7;-38;1012;-856;804;-34
1614538489;-2;0;1020;140;70;490;-6;-38;1014;-853;807;-28
1615094699;-1;1;1020;210;0;560;-6;-38;1014;-853;807;-33
1615650881;-1;1;1018;210;0;560;-7;-41;1012;-853;807;-33
1616207083;-1;1;1018;210;0;560;-7;-41;1013;-859;811;-33
1616763287;-1;1;1018;140;0;490;-7;-38;1013;-859;811;-33
1617319469;-1;1;1018;140;0;560;-6;-39;1011;-853;804;-31
1617875673;-1;1;1018;140;0;560;-6;-39;1011;-855;802;-30
1618431877;-2;1;1020;210;0;560;-7;-40;1011;-855;802;-30
1618988067;-2;1;1020;210;0;560;-9;-37;1015;-849;817;-31
1619544259;-3;0;1020;210;0;560;-9;-37;1015;-853;801;-31
1620100455;-1;0;1019;140;70;490;-7;-38;1006;-853;801;-31
1620656663;-1;0;1019;140;70;490;-7;-38;1006;-849;801;-25
1621212855;-1;1;1019;140;0;490;-7;-38;1011;-849;801;-25
1621769051;-1;1;1019;140;0;490;-7;-39;1016;-853;802;-36
1622325253;0;0;1019;140;0;490;-7;-39;1016;-858;804;-36
1622881449;0;0;1021;140;70;490;-7;-40;1013;-858;804;-36
1623437641;0;0;1021;140;70;490;-7;-40;1013;-846;804;-34
1623993829;-1;0;1019;140;0;490;-7;-39;1013;-850;810;-19
1624550031;-1;0;1019;140;0;560;-5;-40;1012;-850;810;-19
1625106221;0;0;1019;140;0;560;-5;-40;1012;-846;807;-27
1625662415;-1;0;1019;140;0;560;-8;-44;1008;-846;802;-34
1626218619;-1;0;1019;140;0;560;-7;-39;1012;-859;802;-34
1626774819;0;0;1019;140;70;490;-7;-39;1012;-850;811;-30
1627331011;0;0;1019;140;0;490;-8;-39;1007;-850;811;-30
1627887207;0;0;1019;140;0;490;-8;-39;1007;-852;808;-42
1628443407;-1;0;1018;140;0;490;-7;-38;1010;-850;804;-34
